recording_id,segment_id,source,bar_number,note_index,ref_pitch_name,ref_pitch_cent,voiced_ratio,f0_iqr_cent,est_cent_median,error_cent,abs_error_cent,pitch_class_error,is_pyin_unreliable,unreliable_reasons
bou-1977,seg_p07_m5,original,5,2,D4,6200.0,0.6935483870967742,505.0,6650.0,450.0,450.0,within,True,iqr_high
bou-1977,seg_p07_m5,original,5,3,E4,6400.0,0.9508196721311475,127.49999999999818,6719.999999999999,319.9999999999991,319.9999999999991,within,False,
bou-1977,seg_p07_m5,original,5,4,G#4,6800.0,1.0,40.00000000000182,6800.0,0.0,0.0,within,False,
bou-1977,seg_p07_m5,original,5,5,B4,7100.0,1.0,20.00000000000182,6919.999999999999,-180.0000000000009,180.0000000000009,within,False,
bou-1977,seg_p07_m5,original,5,6,D4,6200.0,0.8688524590163934,0.0,4900.0,-1300.0,1300.0,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,1,F4,6500.0,1.0,70.00000000000182,6480.000000000001,-19.99999999999909,19.99999999999909,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,2,D4,6200.0,1.0,50.00000000000091,6204.999999999999,4.9999999999990905,4.9999999999990905,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,3,E4,6400.0,1.0,320.0000000000009,6450.0,50.0,50.0,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,4,G#4,6800.0,1.0,40.00000000000182,6800.0,0.0,0.0,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,5,B4,7100.0,0.9016393442622951,65.00000000000182,7059.999999999999,-40.00000000000091,40.00000000000091,within,False,
bou-1977,seg_p07_m5,demucs_vocals,5,6,D4,6200.0,0.7213114754098361,62.50000000000091,6155.0,-45.0,45.0,within,False,
bou-1977,seg_p07_m8,original,8,1,C5,7200.0,0.9448818897637795,332.5,7169.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m8,original,8,2,C#5,7300.0,0.8809523809523809,70.0,6159.999999999999,-1140.000000000001,1140.000000000001,within,False,
bou-1977,seg_p07_m8,original,8,3,C5,7200.0,0.7380952380952381,1099.999999999999,7209.999999999999,9.99999999999909,9.99999999999909,within,True,iqr_high
bou-1977,seg_p07_m8,original,8,4,D5,7400.0,1.0,80.00000000000091,7379.999999999998,-20.00000000000182,20.00000000000182,within,False,
bou-1977,seg_p07_m8,original,8,5,C#5,7300.0,1.0,87.49999999999727,7314.999999999999,14.99999999999909,14.99999999999909,within,False,
bou-1977,seg_p07_m8,original,8,6,C5,7200.0,1.0,24.99999999999818,7285.0,85.0,85.0,within,False,
bou-1977,seg_p07_m8,original,8,7,A#4,7000.0,1.0,30.00000000000091,7050.0,50.0,50.0,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,1,C5,7200.0,0.952755905511811,79.99999999999818,7169.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,2,C#5,7300.0,0.8809523809523809,49.99999999999909,7280.0,-20.0,20.0,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,3,C5,7200.0,0.9047619047619048,10.0,7209.999999999999,9.99999999999909,9.99999999999909,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,4,D5,7400.0,1.0,40.0,7400.0,0.0,0.0,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,5,C#5,7300.0,1.0,30.00000000000091,7329.999999999998,29.99999999999818,29.99999999999818,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,6,C5,7200.0,1.0,20.0,7299.999999999998,99.99999999999818,99.99999999999818,within,False,
bou-1977,seg_p07_m8,demucs_vocals,8,7,A#4,7000.0,1.0,29.99999999999909,6999.999999999998,-1.8189894035458565e-12,1.8189894035458565e-12,within,False,
bou-1977,seg_p07_m13,original,13,1,D#4,6300.0,1.0,30.00000000000091,6270.0,-30.0,30.0,within,False,
bou-1977,seg_p07_m13,original,13,2,D4,6200.0,1.0,80.0,6209.999999999999,9.99999999999909,9.99999999999909,within,False,
bou-1977,seg_p07_m13,original,13,3,B3,5900.0,0.5103448275862069,937.5000000000009,5764.999999999999,-135.0000000000009,135.0000000000009,within,True,iqr_high
bou-1977,seg_p07_m13,original,13,4,G#3,5600.0,0.9726027397260274,49.99999999999909,5500.0,-100.0,100.0,within,False,
bou-1977,seg_p07_m13,demucs_vocals,13,1,D#4,6300.0,1.0,19.99999999999909,6270.0,-30.0,30.0,within,False,
bou-1977,seg_p07_m13,demucs_vocals,13,2,D4,6200.0,0.9657534246575342,30.0,6199.999999999999,-9.094947017729282e-13,9.094947017729282e-13,within,False,
bou-1977,seg_p07_m13,demucs_vocals,13,3,B3,5900.0,0.9310344827586207,70.00000000000091,5789.999999999999,-110.00000000000091,110.00000000000091,within,False,
bou-1977,seg_p07_m13,demucs_vocals,13,4,G#3,5600.0,1.0,50.0,5520.0,-80.0,80.0,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,18,3,C5,7200.0,1.0,20.00000000000091,7169.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,2,B4,7100.0,1.0,130.00000000000182,7069.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,3,G#4,6800.0,0.9722222222222222,200.0000000000009,6879.999999999998,79.99999999999818,79.99999999999818,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,4,C5,7200.0,1.0,77.49999999999818,7130.0,-70.0,70.0,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,5,B4,7100.0,1.0,275.0,7059.999999999999,-40.00000000000091,40.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,6,G#4,6800.0,0.918918918918919,67.5,6665.0,-135.0,135.0,within,False,
bou-1977,seg_p07_m18b6_m19b5,original,19,7,C#4,6100.0,0.8611111111111112,25.00000000000091,6030.0,-70.0,70.0,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,18,3,C5,7200.0,1.0,20.00000000000091,7169.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,2,B4,7100.0,1.0,130.00000000000182,7069.999999999999,-30.00000000000091,30.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,3,G#4,6800.0,0.9722222222222222,200.0000000000009,6879.999999999998,79.99999999999818,79.99999999999818,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,4,C5,7200.0,1.0,77.49999999999818,7130.0,-70.0,70.0,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,5,B4,7100.0,1.0,255.00000000000182,7059.999999999999,-40.00000000000091,40.00000000000091,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,6,G#4,6800.0,0.8918918918918919,60.00000000000091,6659.999999999999,-140.0000000000009,140.0000000000009,within,False,
bou-1977,seg_p07_m18b6_m19b5,demucs_vocals,19,7,C#4,6100.0,0.8888888888888888,22.50000000000091,6030.0,-70.0,70.0,within,False,
her-1991,seg_p07_m5,original,5,1,F4,6500.0,0.8961038961038961,70.0,4849.999999999999,-1650.000000000001,1650.000000000001,within,False,
her-1991,seg_p07_m5,original,5,2,D4,6200.0,1.0,30.0,4809.999999999999,-1390.000000000001,1390.000000000001,within,False,
her-1991,seg_p07_m5,original,5,3,E4,6400.0,0.6578947368421053,20.0,4900.0,-1500.0,1500.0,within,False,
her-1991,seg_p07_m5,original,5,4,G#4,6800.0,1.0,120.0,6370.0,-430.0,430.0,within,False,
her-1991,seg_p07_m5,original,5,5,B4,7100.0,1.0,100.0,6830.0,-270.0,270.0,within,False,
her-1991,seg_p07_m5,original,5,6,D4,6200.0,0.9342105263157895,10.0,5599.999999999999,-600.0000000000009,600.0000000000009,within,False,
her-1991,seg_p07_m5,demucs_vocals,5,1,F4,6500.0,1.0,60.00000000000091,6140.000000000001,-359.9999999999991,359.9999999999991,within,False,
her-1991,seg_p07_m5,demucs_vocals,5,2,D4,6200.0,1.0,49.99999999999909,6040.0,-160.0,160.0,within,False,
her-1991,seg_p07_m5,demucs_vocals,5,3,E4,6400.0,0.6710526315789473,44.99999999999909,6089.999999999999,-310.0000000000009,310.0000000000009,within,False,
her-1991,seg_p07_m5,demucs_vocals,5,4,G#4,6800.0,1.0,120.0,6370.0,-430.0,430.0,within,False,
her-1991,seg_p07_m5,demucs_vocals,5,5,B4,7100.0,0.987012987012987,582.5,6559.999999999998,-540.0000000000018,540.0000000000018,within,True,iqr_high
